hmdPosition;hmdRotation;gazePosition;gazeRotation;focusedObjectName;leftControllerPosition;leftControllerRotation;rightControllerPosition;rightControllerRotation;hmdTransformRotation;leftControllerTransformPosition;leftControllerTransformRotation;rightControllerTransformPosition;rightControllerTransformRotation;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.8, -0.1, 0.4);(1.0, 1.0, -0.4);(0.1, -0.8, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, -0.1, 0.4);(-30.2, 1.0, -105.6);(0.1, -0.8, 0.0, 0.5);(-30.1, 1.7, -105.6);ad071d82-12e1-4b35-baf7-e5dffd76f959;1;1;1;08.31.2021 18:54:23.670
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.8, -0.1, 0.4);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, -0.1, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.8, 0.0, 0.5);(-30.1, 1.7, -105.6);8288f8c4-6f7b-43b0-a785-95d61afb7c73;1;1;1;08.31.2021 18:54:23.704
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.8, -0.1, 0.4);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, -0.1, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.8, 0.0, 0.5);(-30.1, 1.7, -105.6);a0752846-50eb-4a30-b4f6-880a859af327;1;1;1;08.31.2021 18:54:23.738
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.8, -0.1, 0.4);(1.0, 1.1, -0.4);(0.1, -0.9, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, -0.1, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.9, 0.0, 0.5);(-30.1, 1.7, -105.6);bdf07785-0e3f-4acc-be83-c6f84f51033b;1;1;1;08.31.2021 18:54:23.781
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.9, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.9, 0.0, 0.5);(-30.1, 1.7, -105.6);81aa3561-308c-4cfb-a7ee-bee8f8a58402;1;1;1;08.31.2021 18:54:23.815
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.7, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.9, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.7, 0.0, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.9, 0.0, 0.5);(-30.1, 1.7, -105.6);3627457d-c9a1-41bf-b1ac-8c584aed295a;1;1;1;08.31.2021 18:54:23.848
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.9, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.9, 0.0, 0.5);(-30.1, 1.7, -105.6);83383b0a-2776-460e-a8e8-247528031bbb;1;1;1;08.31.2021 18:54:23.882
(1.2, 1.7, -0.4);(0.0, -0.9, 0.1, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.9, 0.0, 0.5);(0.0, -0.9, 0.1, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.9, 0.0, 0.5);(-30.1, 1.7, -105.6);345cb7a4-2b9f-463c-bc1f-7ca21a3d00f2;1;1;1;08.31.2021 18:54:23.915
(1.2, 1.7, -0.4);(0.0, -0.9, 0.0, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.9, 0.0, 0.5);(0.0, -0.9, 0.0, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.9, 0.0, 0.5);(-30.1, 1.7, -105.6);7311b057-d1e3-4147-be2d-3a27d8f898bd;1;1;1;08.31.2021 18:54:23.948
(1.2, 1.7, -0.4);(0.0, -0.9, 0.0, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.5);(0.0, -0.9, 0.0, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.7);(0.1, -0.8, 0.0, 0.5);(-30.1, 1.7, -105.6);277b66a3-f531-475b-bccb-5fad6e7692e9;1;1;1;08.31.2021 18:54:23.981
(1.2, 1.7, -0.4);(0.0, -0.9, 0.0, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.5);(0.0, -0.9, 0.0, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.6);(0.1, -0.8, 0.0, 0.5);(-30.1, 1.7, -105.6);cbdac2be-f102-4324-a709-d56db4458333;1;1;1;08.31.2021 18:54:24.015
(1.1, 1.7, -0.4);(0.0, -0.9, 0.0, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.8, 0.0, 0.4);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.6);(0.0, -0.9, 0.0, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.8, 0.0, 0.4);(-30.2, 1.1, -105.6);(0.1, -0.8, 0.0, 0.6);(-30.1, 1.7, -105.6);7f955445-9c64-4cd4-8f85-b51d55833770;1;1;1;08.31.2021 18:54:24.049
(1.1, 1.7, -0.4);(0.0, -0.9, 0.0, 0.4);;;rock_23 (33);(1.4, 0.8, -0.5);(0.5, -0.7, 0.0, 0.5);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.6);(0.0, -0.9, 0.0, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.7, 0.0, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.8, 0.0, 0.6);(-30.1, 1.7, -105.6);089c854d-0ec3-48df-b730-fdfd3de76632;1;1;1;08.31.2021 18:54:24.082
(1.1, 1.7, -0.4);(0.0, -0.9, 0.0, 0.4);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.6);(0.0, -0.9, 0.0, 0.4);(-29.9, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.8, 0.0, 0.6);(-30.1, 1.7, -105.6);2f484b7b-becc-46c0-9d65-328fab99a1c5;1;1;1;08.31.2021 18:54:24.115
(1.1, 1.7, -0.4);(0.0, -0.9, 0.0, 0.5);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.6);(0.0, -0.9, 0.0, 0.5);(-29.9, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.8, 0.0, 0.6);(-30.1, 1.7, -105.6);3999a034-73fd-4e6c-9d2c-5f9a82aaab5a;1;1;1;08.31.2021 18:54:24.148
(1.1, 1.7, -0.4);(0.0, -0.9, 0.0, 0.5);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(1.0, 1.1, -0.4);(0.1, -0.8, 0.0, 0.6);(0.0, -0.9, 0.0, 0.5);(-29.9, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.8, 0.0, 0.6);(-30.1, 1.7, -105.6);25869b83-7b41-4bb6-8e61-dc37341ede27;1;1;1;08.31.2021 18:54:24.182
(1.1, 1.7, -0.4);(0.0, -0.9, 0.0, 0.5);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(1.0, 1.1, -0.4);(0.1, -0.7, 0.0, 0.7);(0.0, -0.9, 0.0, 0.5);(-29.9, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.7, 0.0, 0.7);(-30.1, 1.7, -105.6);811e9271-358f-4681-b6d6-391201aef2ec;1;1;1;08.31.2021 18:54:24.215
(1.1, 1.7, -0.4);(0.0, -0.8, 0.0, 0.5);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(1.0, 1.1, -0.3);(0.1, -0.7, -0.1, 0.7);(0.0, -0.8, 0.0, 0.5);(-29.9, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.7, -0.1, 0.7);(-30.1, 1.7, -105.6);5d0bf051-e90f-4be7-8f47-b8a683532244;1;1;1;08.31.2021 18:54:24.248
(1.1, 1.7, -0.3);(0.0, -0.8, 0.0, 0.6);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(0.9, 1.1, -0.3);(0.1, -0.7, -0.1, 0.7);(0.0, -0.8, 0.0, 0.6);(-30.0, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.6);(0.1, -0.7, -0.1, 0.7);(-30.2, 1.7, -105.6);63738b85-6434-4b6f-ba15-99f51ae3aa24;1;1;1;08.31.2021 18:54:24.282
(1.1, 1.7, -0.3);(0.0, -0.8, 0.0, 0.6);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.5);(0.9, 1.1, -0.3);(0.1, -0.7, -0.1, 0.7);(0.0, -0.8, 0.0, 0.6);(-30.0, 0.8, -105.7);(0.5, -0.7, -0.1, 0.5);(-30.3, 1.1, -105.5);(0.1, -0.7, -0.1, 0.7);(-30.2, 1.7, -105.6);1f484a28-8fde-45c7-ab4b-37d364d44f74;1;1;1;08.31.2021 18:54:24.315
(1.1, 1.7, -0.3);(0.0, -0.8, 0.0, 0.6);;;rock_23 (33);(1.3, 0.8, -0.5);(0.5, -0.7, -0.1, 0.6);(0.9, 1.1, -0.3);(0.1, -0.7, -0.1, 0.7);(0.0, -0.8, 0.0, 0.6);(-30.0, 0.8, -105.7);(0.5, -0.7, -0.1, 0.6);(-30.3, 1.1, -105.5);(0.1, -0.7, -0.1, 0.7);(-30.2, 1.7, -105.5);c797518f-ba22-42d6-9a15-41b9bf645e03;1;1;1;08.31.2021 18:54:24.349
(1.1, 1.7, -0.3);(0.0, -0.8, 0.0, 0.7);;;rock_23 (33);(1.2, 0.8, -0.5);(0.5, -0.7, -0.1, 0.6);(0.9, 1.1, -0.3);(0.1, -0.6, -0.1, 0.8);(0.0, -0.8, 0.0, 0.7);(-30.0, 0.8, -105.7);(0.5, -0.7, -0.1, 0.6);(-30.3, 1.1, -105.5);(0.1, -0.6, -0.1, 0.8);(-30.2, 1.7, -105.5);c03dd7f4-07ab-4712-9478-97e553903561;1;1;1;08.31.2021 18:54:24.382
(1.1, 1.7, -0.3);(0.0, -0.7, 0.0, 0.7);;;rock_23 (33);(1.2, 0.8, -0.5);(0.5, -0.7, -0.2, 0.6);(0.9, 1.1, -0.3);(0.1, -0.6, -0.1, 0.8);(0.0, -0.7, 0.0, 0.7);(-30.0, 0.8, -105.7);(0.5, -0.7, -0.2, 0.6);(-30.3, 1.1, -105.5);(0.1, -0.6, -0.1, 0.8);(-30.2, 1.7, -105.5);d49262b7-64ac-4492-af52-9ea1920f7fd5;1;1;1;08.31.2021 18:54:24.415
(1.1, 1.7, -0.3);(0.0, -0.7, 0.0, 0.7);;;rock_23 (33);(1.2, 0.8, -0.5);(0.5, -0.6, -0.2, 0.6);(0.9, 1.1, -0.3);(0.1, -0.6, -0.1, 0.8);(0.0, -0.7, 0.0, 0.7);(-30.1, 0.8, -105.7);(0.5, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.5);(0.1, -0.6, -0.1, 0.8);(-30.2, 1.7, -105.5);54d1df68-5366-456f-be6a-347a3bc726f4;1;1;1;08.31.2021 18:54:24.448
(1.1, 1.7, -0.3);(0.0, -0.7, 0.0, 0.7);;;rock_23 (32);(1.2, 0.8, -0.5);(0.5, -0.6, -0.2, 0.6);(0.9, 1.1, -0.2);(0.1, -0.6, -0.1, 0.8);(0.0, -0.7, 0.0, 0.7);(-30.1, 0.8, -105.7);(0.5, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.5);(0.1, -0.6, -0.1, 0.8);(-30.2, 1.7, -105.5);ad1f679c-9802-4791-8d74-22d73b08f352;1;1;1;08.31.2021 18:54:24.482
(1.0, 1.7, -0.3);(0.0, -0.7, 0.0, 0.8);;;rock_23 (32);(1.2, 0.8, -0.5);(0.5, -0.6, -0.2, 0.6);(0.9, 1.1, -0.2);(0.1, -0.6, -0.1, 0.8);(0.0, -0.7, 0.0, 0.8);(-30.1, 0.8, -105.7);(0.5, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.5);(0.1, -0.6, -0.1, 0.8);(-30.2, 1.7, -105.5);33f51379-099a-4f1d-9915-019ca261d449;1;1;1;08.31.2021 18:54:24.515
(1.0, 1.7, -0.3);(0.0, -0.6, 0.0, 0.8);;;rock_23 (32);(1.1, 0.8, -0.5);(0.5, -0.6, -0.2, 0.6);(0.9, 1.1, -0.2);(0.1, -0.5, -0.1, 0.8);(0.0, -0.6, 0.0, 0.8);(-30.1, 0.8, -105.7);(0.5, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.4);(0.1, -0.5, -0.1, 0.8);(-30.2, 1.7, -105.5);640db25a-58b4-4bf4-b303-0acc9989b9fe;1;1;1;08.31.2021 18:54:24.548
(1.0, 1.7, -0.2);(0.0, -0.6, 0.0, 0.8);;;rock_23 (32);(1.1, 0.8, -0.5);(0.5, -0.6, -0.2, 0.6);(0.9, 1.1, -0.2);(0.1, -0.5, -0.1, 0.8);(0.0, -0.6, 0.0, 0.8);(-30.1, 0.8, -105.7);(0.5, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.4);(0.1, -0.5, -0.1, 0.8);(-30.2, 1.7, -105.5);476d3baf-1a43-4bab-aa6a-100f47b8a2fa;1;1;1;08.31.2021 18:54:24.582
(1.0, 1.7, -0.2);(0.0, -0.6, 0.0, 0.8);;;rock_23 (32);(1.1, 0.8, -0.5);(0.5, -0.6, -0.2, 0.6);(0.9, 1.1, -0.2);(0.1, -0.5, -0.1, 0.9);(0.0, -0.6, 0.0, 0.8);(-30.1, 0.8, -105.7);(0.5, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.4);(0.1, -0.5, -0.1, 0.9);(-30.2, 1.7, -105.5);401aaa72-bf93-49d7-a75e-34c2d611c232;1;1;1;08.31.2021 18:54:24.615
(1.0, 1.7, -0.2);(0.0, -0.6, 0.0, 0.8);;;rock_23 (32);(1.1, 0.8, -0.5);(0.4, -0.6, -0.2, 0.6);(0.9, 1.1, -0.2);(0.1, -0.5, -0.1, 0.9);(0.0, -0.6, 0.0, 0.8);(-30.1, 0.8, -105.7);(0.4, -0.6, -0.2, 0.6);(-30.3, 1.1, -105.4);(0.1, -0.5, -0.1, 0.9);(-30.2, 1.7, -105.4);52c4c054-9c92-4312-871f-60c615f1ff98;1;1;1;08.31.2021 18:54:24.648
(1.0, 1.7, -0.2);(0.0, -0.5, 0.0, 0.8);;;rock_23 (32);(1.1, 0.8, -0.5);(0.4, -0.6, -0.2, 0.7);(0.9, 1.1, -0.2);(0.1, -0.5, -0.1, 0.9);(0.0, -0.5, 0.0, 0.8);(-30.2, 0.8, -105.7);(0.4, -0.6, -0.2, 0.7);(-30.3, 1.1, -105.4);(0.1, -0.5, -0.1, 0.9);(-30.2, 1.7, -105.4);382f4e89-29c0-4406-9b06-b4ead58d69d9;1;1;1;08.31.2021 18:54:24.683
(1.0, 1.7, -0.2);(0.0, -0.5, 0.0, 0.9);;;rock_23 (32);(1.1, 0.8, -0.5);(0.4, -0.6, -0.2, 0.7);(0.9, 1.1, -0.1);(0.1, -0.4, -0.1, 0.9);(0.0, -0.5, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.6, -0.2, 0.7);(-30.3, 1.1, -105.4);(0.1, -0.4, -0.1, 0.9);(-30.2, 1.7, -105.4);156ec406-c42d-45dd-a455-183a51ec4131;1;1;1;08.31.2021 18:54:24.715
(1.0, 1.7, -0.2);(0.0, -0.5, 0.0, 0.9);;;rock_23 (32);(1.1, 0.8, -0.5);(0.4, -0.5, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.4, -0.1, 0.9);(0.0, -0.5, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.5, -0.3, 0.7);(-30.3, 1.1, -105.4);(0.1, -0.4, -0.1, 0.9);(-30.2, 1.7, -105.4);364bf0dc-f671-4031-b1bf-350506f0d792;1;1;1;08.31.2021 18:54:24.748
(1.0, 1.7, -0.2);(0.0, -0.5, 0.0, 0.9);;;rock_23 (32);(1.1, 0.8, -0.5);(0.4, -0.5, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.4, -0.1, 0.9);(0.0, -0.5, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.5, -0.3, 0.7);(-30.3, 1.1, -105.3);(0.1, -0.4, -0.1, 0.9);(-30.2, 1.7, -105.4);79f13387-1427-4330-a558-79c17378e89f;1;1;1;08.31.2021 18:54:24.781
(1.0, 1.7, -0.2);(0.0, -0.5, 0.0, 0.9);;;rock_23 (32);(1.1, 0.8, -0.5);(0.4, -0.5, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.4, -0.1, 0.9);(0.0, -0.5, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.5, -0.3, 0.7);(-30.3, 1.1, -105.3);(0.1, -0.4, -0.1, 0.9);(-30.2, 1.7, -105.4);e8a9010c-2ae7-4bfd-aa22-e5c3d4edfa12;1;1;1;08.31.2021 18:54:24.815
(1.1, 1.7, -0.2);(0.0, -0.4, 0.0, 0.9);;;rock_23 (32);(1.0, 0.8, -0.5);(0.4, -0.5, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.3, -0.1, 0.9);(0.0, -0.4, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.5, -0.3, 0.7);(-30.3, 1.1, -105.3);(0.1, -0.3, -0.1, 0.9);(-30.2, 1.7, -105.4);f6acad6c-8c8e-4ad7-9384-7f0abf3658f8;1;1;1;08.31.2021 18:54:24.848
(1.1, 1.7, -0.2);(0.0, -0.4, 0.0, 0.9);;;rock_23 (32);(1.0, 0.8, -0.4);(0.4, -0.5, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.3, -0.1, 0.9);(0.0, -0.4, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.5, -0.3, 0.7);(-30.3, 1.1, -105.3);(0.1, -0.3, -0.1, 0.9);(-30.2, 1.7, -105.4);7b9bec05-657d-42d5-aaa5-613b37515a0b;1;1;1;08.31.2021 18:54:24.882
(1.1, 1.7, -0.2);(0.0, -0.4, 0.0, 0.9);;;rock_23 (32);(1.0, 0.8, -0.4);(0.4, -0.5, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.3, -0.1, 0.9);(0.0, -0.4, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.5, -0.3, 0.7);(-30.3, 1.1, -105.3);(0.1, -0.3, -0.1, 0.9);(-30.2, 1.7, -105.4);d154a56c-9a36-4ace-bcf5-dfb564abc5f3;1;1;1;08.31.2021 18:54:24.915
(1.1, 1.7, -0.1);(0.0, -0.4, 0.0, 0.9);;;rock_23 (32);(1.0, 0.8, -0.4);(0.4, -0.4, -0.3, 0.7);(0.9, 1.1, -0.1);(0.1, -0.2, -0.1, 1.0);(0.0, -0.4, 0.0, 0.9);(-30.2, 0.8, -105.7);(0.4, -0.4, -0.3, 0.7);(-30.3, 1.1, -105.3);(0.1, -0.2, -0.1, 1.0);(-30.2, 1.7, -105.4);ca066389-fdbb-4c25-ab04-a00331d2153e;1;1;1;08.31.2021 18:54:24.948
(1.1, 1.7, -0.1);(0.0, -0.3, 0.0, 0.9);;;rock_23 (32);(1.0, 0.8, -0.4);(0.4, -0.4, -0.3, 0.8);(1.0, 1.1, 0.0);(0.1, -0.2, -0.1, 1.0);(0.0, -0.3, 0.0, 0.9);(-30.2, 0.8, -105.6);(0.4, -0.4, -0.3, 0.8);(-30.3, 1.1, -105.3);(0.1, -0.2, -0.1, 1.0);(-30.2, 1.7, -105.4);8cf94c61-7cc8-4148-a045-80171a6a70ff;1;1;1;08.31.2021 18:54:24.981
(1.1, 1.7, -0.1);(0.0, -0.3, 0.0, 0.9);;;rock_23 (32);(1.0, 0.8, -0.4);(0.4, -0.4, -0.3, 0.8);(1.0, 1.1, 0.0);(0.1, -0.2, -0.1, 1.0);(0.0, -0.3, 0.0, 0.9);(-30.2, 0.8, -105.6);(0.4, -0.4, -0.3, 0.8);(-30.3, 1.1, -105.3);(0.1, -0.2, -0.1, 1.0);(-30.2, 1.7, -105.4);a11bbf7b-3822-41f2-980d-3c0ebbf3e126;1;1;1;08.31.2021 18:54:25.015
(1.1, 1.7, -0.1);(0.0, -0.3, 0.0, 1.0);;;rock_23 (32);(1.0, 0.8, -0.4);(0.4, -0.4, -0.3, 0.8);(1.0, 1.1, 0.0);(0.1, -0.2, -0.1, 1.0);(0.0, -0.3, 0.0, 1.0);(-30.2, 0.8, -105.6);(0.4, -0.4, -0.3, 0.8);(-30.3, 1.1, -105.2);(0.1, -0.2, -0.1, 1.0);(-30.2, 1.7, -105.4);8c09f97f-2139-449b-9409-3f349e6b2c74;1;1;1;08.31.2021 18:54:25.048
(1.1, 1.7, -0.1);(0.0, -0.3, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.4, -0.4, -0.3, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.3, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.4, -0.4, -0.3, 0.8);(-30.3, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.2, 1.7, -105.4);70063ee2-f7d9-4bf4-b73f-2d9a22cb081e;1;1;1;08.31.2021 18:54:25.081
(1.1, 1.7, -0.1);(0.0, -0.3, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.4, -0.4, -0.3, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.3, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.4, -0.4, -0.3, 0.8);(-30.3, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.2, 1.7, -105.4);f9c0ca99-8f0e-4771-901c-33951c0c4c5d;1;1;1;08.31.2021 18:54:25.115
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.4, -0.4, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.4, -0.4, -0.4, 0.8);(-30.3, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.2, 1.7, -105.4);37089ca0-28d1-49b2-adf1-ceaf0d9c53ff;1;1;1;08.31.2021 18:54:25.148
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.3, -0.4, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.3, -0.4, -0.4, 0.8);(-30.2, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.1, 1.7, -105.4);bc26fd62-f038-496f-bc20-73be8079a407;1;1;1;08.31.2021 18:54:25.182
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.3, -0.4, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.3, -0.4, -0.4, 0.8);(-30.2, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.1, 1.7, -105.4);d36ff448-1fa1-4639-a531-7a1e2a8e78d0;1;1;1;08.31.2021 18:54:25.216
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.3, -0.4, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.3, -0.4, -0.4, 0.8);(-30.2, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.1, 1.7, -105.4);e348cfb7-67f7-41aa-b426-a2d7c715b24e;1;1;1;08.31.2021 18:54:25.259
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (19);(1.0, 0.8, -0.4);(0.3, -0.4, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-30.3, 0.8, -105.6);(0.3, -0.4, -0.4, 0.8);(-30.2, 1.1, -105.2);(0.1, -0.1, -0.1, 1.0);(-30.1, 1.7, -105.4);5a34b94e-ced6-42a3-b8c2-49caa336172a;1;1;1;08.31.2021 18:54:25.292
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (17);(1.0, 0.8, -0.4);(0.3, -0.3, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-32.4, 0.8, -97.1);(0.3, -0.3, -0.4, 0.8);(-32.4, 1.1, -96.7);(0.1, -0.1, -0.1, 1.0);(-32.3, 1.7, -96.9);6473d406-b1b1-4cef-b316-1588ff234029;1;1;1;08.31.2021 18:54:25.326
(1.1, 1.7, -0.1);(0.0, -0.2, 0.0, 1.0);;;rock_23 (17);(1.0, 0.8, -0.4);(0.3, -0.4, -0.4, 0.8);(1.0, 1.1, 0.0);(0.1, -0.1, -0.1, 1.0);(0.0, -0.2, 0.0, 1.0);(-32.4, 0.8, -97.1);(0.3, -0.4, -0.4, 0.8);(-32.4, 1.1, -96.7);(0.1, -0.1, -0.1, 1.0);(-32.3, 1.7, -96.9);35f5bd41-2a3d-4ab7-acc7-a9cbd5645cb0;1;1;1;08.31.2021 18:54:25.359
