transformId;rotation;scale;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b6f7c075-a020-43ef-9f99-9838008caf62;2;4;4;08.31.2021 19:05:33.029
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0d087ac0-75bf-479a-99c9-4b96662732d0;2;4;4;08.31.2021 19:05:33.076
Sheep;(0.0, -0.8, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7607f979-5b8c-48a9-b8bd-cda1c2543360;2;4;4;08.31.2021 19:05:33.118
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);8cc8470d-739a-4674-affe-761bbfc49819;2;4;4;08.31.2021 19:05:33.152
Sheep;(0.0, -1.0, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a14e2a14-d105-4da8-93bf-00f8bd7be240;2;4;4;08.31.2021 19:05:33.184
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a3545403-0712-45ee-b55b-b43fe5be6a48;2;4;4;08.31.2021 19:05:33.217
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);72efad1f-4996-437d-a2b0-f6cf8075e79e;2;4;4;08.31.2021 19:05:33.253
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a6a538f1-aef2-44d4-9139-42c884ccdbdc;2;4;4;08.31.2021 19:05:33.286
Sheep;(0.0, -1.0, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);8f5a9751-8178-42f1-b1e7-0b77556bac4e;2;4;4;08.31.2021 19:05:33.320
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);57ec65c6-1364-4a3c-b8e3-9801d4cbcddd;2;4;4;08.31.2021 19:05:33.354
Sheep;(0.0, -0.8, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0cc12581-f55c-4d5f-9a5c-418e7607bfa5;2;4;4;08.31.2021 19:05:33.388
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);18df6289-ea47-41b6-955b-65df71187312;2;4;4;08.31.2021 19:05:33.421
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0d6477a3-2208-42f7-953b-23a7eec3f6df;2;4;4;08.31.2021 19:05:33.454
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);576e95ae-9a25-4ccb-b853-514e4d1149af;2;4;4;08.31.2021 19:05:33.488
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);28c9a5e0-ab60-46e0-9659-d090283e2e73;2;4;4;08.31.2021 19:05:33.531
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);060cbe70-5585-4ab7-a1a2-905ba8582c79;2;4;4;08.31.2021 19:05:33.564
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);78532b91-65cd-470a-92c1-69c5adc984be;2;4;4;08.31.2021 19:05:33.598
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e374213a-d2aa-4cad-89c4-44f8f54878b0;2;4;4;08.31.2021 19:05:33.635
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c451ffaf-b123-4cd7-b1ee-0603f5ee76b6;2;4;4;08.31.2021 19:05:33.673
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);6222ab7d-86cd-415c-96a6-80127018397a;2;4;4;08.31.2021 19:05:33.716
Sheep;(0.0, -0.4, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);139fbb77-d119-42eb-a76e-2f562aa99e9a;2;4;4;08.31.2021 19:05:33.751
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);18e6d201-e5f0-462a-8d32-edd788e05bcd;2;4;4;08.31.2021 19:05:33.794
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);51a80dde-3683-428c-b6f0-63ddd83c426e;2;4;4;08.31.2021 19:05:33.828
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1b824ff7-3249-4082-a444-dcd5c706c3d1;2;4;4;08.31.2021 19:05:33.861
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);2bcb7a8c-6c50-4e06-863a-6158ee044d34;2;4;4;08.31.2021 19:05:33.897
Sheep;(0.0, -1.0, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1f0b0074-495f-46c1-bbf6-68fe68c2c92d;2;4;4;08.31.2021 19:05:33.938
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);97051c64-ec77-43c6-ad7e-152886567535;2;4;4;08.31.2021 19:05:33.972
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c300516e-2b16-435a-827e-b2ea8f6e0a78;2;4;4;08.31.2021 19:05:34.005
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e6585a2b-0531-483a-a216-90f498353a10;2;4;4;08.31.2021 19:05:34.038
Sheep;(0.0, -1.0, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ecc9bbe3-f27e-4b58-bb23-f7e031338f80;2;4;4;08.31.2021 19:05:34.071
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c700d2dd-2deb-40e4-95d8-3e1ae4352c8d;2;4;4;08.31.2021 19:05:34.107
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ce0ea2a5-b45f-460a-a454-31c4f83e79ce;2;4;4;08.31.2021 19:05:34.151
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b025d8f2-6c11-44aa-a139-a514eab15c34;2;4;4;08.31.2021 19:05:34.185
Sheep;(0.0, -0.5, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);68c309e0-78a5-4f87-b1f5-1af3bfe3880e;2;4;4;08.31.2021 19:05:34.219
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);13cfe0fc-793c-4222-a4d3-6fbce6a9a862;2;4;4;08.31.2021 19:05:34.252
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);157103c2-bc93-49d6-9e7d-fa1c4ea1df66;2;4;4;08.31.2021 19:05:34.286
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ec1d20fc-58fa-4865-8550-a665dd2ce67c;2;4;4;08.31.2021 19:05:34.320
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0d6e736b-516e-4b93-b988-407b89985a1a;2;4;4;08.31.2021 19:05:34.355
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e37690c5-74f7-4398-b38d-f8d091de63a7;2;4;4;08.31.2021 19:05:34.387
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);08875511-f55b-4c7c-b2fe-8c2196fbcd96;2;4;4;08.31.2021 19:05:34.420
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);633da9c2-b453-4308-835b-393514262477;2;4;4;08.31.2021 19:05:34.454
Sheep;(0.0, -0.3, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1e3e2d27-5411-4bc8-80c6-7177c57bdd4c;2;4;4;08.31.2021 19:05:34.487
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);456ad31d-4c87-46dc-a5d9-d4be413f1836;2;4;4;08.31.2021 19:05:34.521
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);03a63c96-33a6-4084-86bd-8ac5478d7910;2;4;4;08.31.2021 19:05:34.555
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);bb38a395-edd5-4dd4-9271-03ac1b09fc0f;2;4;4;08.31.2021 19:05:34.589
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);51e3c229-227b-4b17-a7e2-14127ffbbf2a;2;4;4;08.31.2021 19:05:34.621
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);68b82fc0-8afc-4da5-a24f-bc3a28f93fc9;2;4;4;08.31.2021 19:05:34.656
Sheep;(0.0, -1.0, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a70e79dc-22bd-431f-90fa-c8a13bf9475a;2;4;4;08.31.2021 19:05:34.689
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e5532781-9586-4027-bbf8-175b6ea0eca8;2;4;4;08.31.2021 19:05:34.732
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);19af479a-b721-4c03-b979-68b609f54dfb;2;4;4;08.31.2021 19:05:34.765
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);28156c51-4f88-48bc-aa13-2066a13406da;2;4;4;08.31.2021 19:05:34.798
Sheep;(0.0, -0.9, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4590ea48-5a23-4f17-87a6-b9b0cb4c14d7;2;4;4;08.31.2021 19:05:34.832
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);747a8b8e-5d60-46a6-abec-ff91ed46515f;2;4;4;08.31.2021 19:05:34.865
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);fddc753e-5b2f-4631-8c59-405010f0c5dc;2;4;4;08.31.2021 19:05:34.898
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);54ffe4a6-9f61-4ccf-a5c9-32d3490efcc1;2;4;4;08.31.2021 19:05:34.932
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3cbbc5af-526f-4077-a3e8-af3187516551;2;4;4;08.31.2021 19:05:34.965
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f0c2293b-96b6-470f-adf4-91c3fd935ced;2;4;4;08.31.2021 19:05:34.998
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3e8a845a-47aa-4aeb-b4c8-bdeb9f70b6ce;2;4;4;08.31.2021 19:05:35.031
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);de523f20-df72-4719-8bad-b2cda491fdaa;2;4;4;08.31.2021 19:05:35.064
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7473119f-bb6d-44ab-b64c-f3ed5fe37ae4;2;4;4;08.31.2021 19:05:35.098
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);418adde1-2723-4158-93ba-20aa9d67a01f;2;4;4;08.31.2021 19:05:35.132
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);42e19fa6-cbba-4ca6-8557-5ef9ff7399d7;2;4;4;08.31.2021 19:05:35.164
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);dfadba60-1ad1-47e9-bc7d-1235356742db;2;4;4;08.31.2021 19:05:35.200
Sheep;(0.0, -0.3, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);affb7263-e287-48e3-af33-4fb8aadc7041;2;4;4;08.31.2021 19:05:35.242
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e93ca0f3-90fe-4fed-9b29-fbaf9c150dae;2;4;4;08.31.2021 19:05:35.276
Sheep;(0.0, -0.7, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);ae19e624-c5af-41ac-b900-b412c661ec40;2;4;4;08.31.2021 19:05:35.309
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b94c9435-aef0-4e00-a39e-bd6817439471;2;4;4;08.31.2021 19:05:35.354
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7311ba6d-6647-4a96-8f17-f9c200412e29;2;4;4;08.31.2021 19:05:35.388
Sheep;(0.0, -0.9, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b5396c02-3708-4626-93e6-0132cf8a013b;2;4;4;08.31.2021 19:05:35.420
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a2024471-5d54-482f-9c5f-b74c25bc247b;2;4;4;08.31.2021 19:05:35.454
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);166490d9-a3e6-47e1-adc8-4d1cb2436fbc;2;4;4;08.31.2021 19:05:35.487
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);393fdf94-d11b-46f9-8cca-1518810fbe63;2;4;4;08.31.2021 19:05:35.520
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);38f3ee81-a4e0-48f3-8fab-e4413f411a88;2;4;4;08.31.2021 19:05:35.554
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);2e988c99-9592-4d4b-8ea2-f56967dee42c;2;4;4;08.31.2021 19:05:35.587
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f8f33b0e-30a5-4b56-a566-63c9acdb3625;2;4;4;08.31.2021 19:05:35.620
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);d7f86bd4-fc10-4420-a003-e5e9a95f58c2;2;4;4;08.31.2021 19:05:35.654
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9e314091-8cec-4206-b165-a3c198247250;2;4;4;08.31.2021 19:05:35.687
Sheep;(0.0, -0.5, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);26df726c-849e-487e-a025-02e5c5b92c69;2;4;4;08.31.2021 19:05:35.720
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7ea57f4f-4544-479b-888d-4cb1f86946b9;2;4;4;08.31.2021 19:05:35.754
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);8f0ba385-7630-49da-92d6-1f01a818d933;2;4;4;08.31.2021 19:05:35.787
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);79028b0d-d279-4179-9fb1-85184a87a062;2;4;4;08.31.2021 19:05:35.831
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);9764a9ae-d148-47f9-bed3-103d1f21b5dc;2;4;4;08.31.2021 19:05:35.864
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);481bbc94-6c46-4991-8d3e-05974a90792a;2;4;4;08.31.2021 19:05:35.897
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f6bca925-3e44-4a1e-9b00-ea501f59632a;2;4;4;08.31.2021 19:05:35.931
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b45f409c-689e-48f2-b221-b8f5cb7ade1c;2;4;4;08.31.2021 19:05:35.972
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7c1d125a-8c43-42dd-ac3f-e1e8bf640ba7;2;4;4;08.31.2021 19:05:36.016
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);1a8d2a87-b742-4d85-ac02-d20a451a594e;2;4;4;08.31.2021 19:05:36.049
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);8ea019f5-4742-4777-b009-aea9d47afadf;2;4;4;08.31.2021 19:05:36.082
Sheep;(0.0, -0.8, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);c35bbdbf-cebc-472a-bfd0-71ec5b7256ea;2;4;4;08.31.2021 19:05:36.116
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);f7c4a6ab-ce44-4972-b020-48f5bc351baf;2;4;4;08.31.2021 19:05:36.150
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e6cb45d8-0745-4b15-9405-3f257bef9a41;2;4;4;08.31.2021 19:05:36.194
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4d4cb242-6dd3-4941-ace7-d4d240c029ee;2;4;4;08.31.2021 19:05:36.227
Sheep;(0.0, -1.0, 0.0, 0.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);17c2a5be-3ff1-4631-9825-a75aa448f5e0;2;4;4;08.31.2021 19:05:36.260
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4199ca2f-5393-489b-ac66-ffc76aa90ee0;2;4;4;08.31.2021 19:05:36.294
Sheep;(0.0, -0.9, 0.0, 0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);57d7214f-3076-4631-ab97-8c339169f9ff;2;4;4;08.31.2021 19:05:36.328
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);49d0fb9b-9063-40d2-8710-25a5b6cefde9;2;4;4;08.31.2021 19:05:36.362
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);dca34040-2e67-40d2-a72e-2a815c55a59c;2;4;4;08.31.2021 19:05:36.396
Sheep;(0.0, -0.7, 0.0, 0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3cb37e93-9943-458c-951d-25bd394b40dc;2;4;4;08.31.2021 19:05:36.429
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b138f8d3-577e-428c-85c1-badc9b63aea8;2;4;4;08.31.2021 19:05:36.463
Sheep;(0.0, -0.4, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);73875501-69f4-4ff8-a6ad-a2e8b91693f9;2;4;4;08.31.2021 19:05:36.497
Sheep;(0.0, -0.2, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);dfdb7492-5050-4cbe-9bb7-00542eb42a34;2;4;4;08.31.2021 19:05:36.531
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);871b7e5c-7e13-4e97-adca-e303cb82829b;2;4;4;08.31.2021 19:05:36.577
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4d03f190-5d95-49d0-8c04-f675c61fdf98;2;4;4;08.31.2021 19:05:36.618
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0a049782-30ce-4c1d-8204-ad88b225865a;2;4;4;08.31.2021 19:05:36.652
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3cbf264a-7e1f-4ff0-b30a-b53dcb8ee319;2;4;4;08.31.2021 19:05:36.685
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);538d2167-286e-42ab-a532-aac33c52ddfd;2;4;4;08.31.2021 19:05:36.718
Sheep;(0.0, -0.4, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);6b362318-6c33-404f-8dc9-8e5f43990285;2;4;4;08.31.2021 19:05:36.752
Sheep;(0.0, -0.6, 0.0, -0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a43b0708-1edd-4d09-a9ca-e5f0a8f1ed2a;2;4;4;08.31.2021 19:05:36.793
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);debced30-a515-4436-9430-74032d30e7ea;2;4;4;08.31.2021 19:05:36.836
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);2f7dcab2-6179-49d0-b98c-7a010e2a97c5;2;4;4;08.31.2021 19:05:36.870
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);5440d400-417d-49cf-85ff-9764eac93954;2;4;4;08.31.2021 19:05:36.903
Sheep;(0.0, -1.0, 0.0, -0.3);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);97b025e2-9a38-4cbe-a644-861362c1d750;2;4;4;08.31.2021 19:05:36.936
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3226a9e5-28da-4bde-a9fc-b6f415936f81;2;4;4;08.31.2021 19:05:36.971
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);327891d1-f7b7-483d-b55d-e7cb5cf002b8;2;4;4;08.31.2021 19:05:37.014
Sheep;(0.0, -1.0, 0.0, 0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);2625d926-32e5-4f8d-bc49-1ffea132da8d;2;4;4;08.31.2021 19:05:37.048
Sheep;(0.0, -0.9, 0.0, 0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);73a8a1df-48e1-4f52-9ee0-7cc9168536d5;2;4;4;08.31.2021 19:05:37.092
Sheep;(0.0, -0.9, 0.0, 0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);3f4e18d8-1b09-4fce-aa77-49da1ec851d2;2;4;4;08.31.2021 19:05:37.126
Sheep;(0.0, -0.8, 0.0, 0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);189dba62-5240-4f75-b03b-e4eb5e29ed8d;2;4;4;08.31.2021 19:05:37.160
Sheep;(0.0, -0.6, 0.0, 0.8);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);fbf9c03b-1c9a-46ae-aa62-cc086d0203f6;2;4;4;08.31.2021 19:05:37.194
Sheep;(0.0, -0.5, 0.0, 0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);0b7c4c3c-cea7-4ea1-a3d3-739053c7be1f;2;4;4;08.31.2021 19:05:37.228
Sheep;(0.0, -0.3, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);acfabc87-3ae4-4ac4-a375-d22fd96b939f;2;4;4;08.31.2021 19:05:37.272
Sheep;(0.0, -0.1, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);71d167df-fc00-4b79-9b02-ff2aa4c967cf;2;4;4;08.31.2021 19:05:37.307
Sheep;(0.0, 0.0, 0.0, 1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);31ba24e4-b8eb-4b3a-8a14-80c03c1fe54e;2;4;4;08.31.2021 19:05:37.350
Sheep;(0.0, 0.0, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);cb51ec43-3885-4fda-98d1-7f967b7df72e;2;4;4;08.31.2021 19:05:37.395
Sheep;(0.0, -0.1, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);dd95a184-59db-46bf-acfa-076482bda928;2;4;4;08.31.2021 19:05:37.428
Sheep;(0.0, -0.2, 0.0, -1.0);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);56b77923-e3e8-4ccc-9dd3-2e69eecf0b42;2;4;4;08.31.2021 19:05:37.461
Sheep;(0.0, -0.4, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a5c64416-6c0c-42bf-ab67-774924353713;2;4;4;08.31.2021 19:05:37.495
Sheep;(0.0, -0.5, 0.0, -0.9);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);a4a6990d-7b37-4977-8849-3413a15aae41;2;4;4;08.31.2021 19:05:37.529
Sheep;(0.0, -0.7, 0.0, -0.7);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);7f29c1d6-ad0c-48ce-af5f-c2eac30ca479;2;4;4;08.31.2021 19:05:37.561
Sheep;(0.0, -0.8, 0.0, -0.6);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);e05589b2-75e3-49fe-896d-e470dcf53c4a;2;4;4;08.31.2021 19:05:37.595
Sheep;(0.0, -0.9, 0.0, -0.5);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);17671581-4da8-4d32-89c4-5b2f564cedb1;2;4;4;08.31.2021 19:05:37.628
Sheep;(0.0, -0.9, 0.0, -0.4);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);287d8545-6b5e-49f9-93aa-81db0195137c;2;4;4;08.31.2021 19:05:37.662
Sheep;(0.0, -1.0, 0.0, -0.2);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);b5dc5371-a532-4c34-86aa-28ac74d49796;2;4;4;08.31.2021 19:05:37.696
Sheep;(0.0, -1.0, 0.0, -0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);43ff3ab7-c177-4604-b977-08de557cb606;2;4;4;08.31.2021 19:05:37.729
Sheep;(0.0, -1.0, 0.0, 0.1);(0.7, 0.7, 0.7);(5.7, 0.0, -67.5);4bb4c209-35aa-403c-aa2d-50aa3f042c0f;2;4;4;08.31.2021 19:05:37.773
