hmdPosition;hmdRotation;gazePosition;gazeRotation;focusedObjectName;leftControllerPosition;leftControllerRotation;rightControllerPosition;rightControllerRotation;hmdTransformRotation;leftControllerTransformPosition;leftControllerTransformRotation;rightControllerTransformPosition;rightControllerTransformRotation;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
(1.4, 1.6, -0.3);(0.2, 0.4, -0.1, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.4);(0.2, 0.3, 0.0, 0.9);(0.2, 0.4, -0.1, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.8, 1.1, -101.0);(0.2, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);2de7988e-25a4-433d-b30c-34683f81c824;1;3;3;08.31.2021 19:09:44.923
(1.4, 1.6, -0.3);(0.2, 0.4, -0.1, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.4);(0.3, 0.3, -0.1, 0.9);(0.2, 0.4, -0.1, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.8, 1.1, -101.0);(0.3, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);fa97d5dd-f604-43d9-986b-21c339dd2f11;1;3;3;08.31.2021 19:09:44.957
(1.4, 1.6, -0.3);(0.2, 0.4, -0.1, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.4);(0.3, 0.3, -0.1, 0.9);(0.2, 0.4, -0.1, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.8, 1.1, -101.0);(0.3, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);3d62b7fb-dd28-424b-981e-401c8857383c;1;3;3;08.31.2021 19:09:44.990
(1.4, 1.6, -0.3);(0.2, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.5);(0.3, 0.3, -0.1, 0.9);(0.2, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.8, 1.1, -101.0);(0.3, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);bb389291-6d49-4465-8609-651516b5c592;1;3;3;08.31.2021 19:09:45.024
(1.4, 1.6, -0.3);(0.2, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.5);(0.3, 0.3, 0.0, 0.9);(0.2, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.8, 1.1, -101.0);(0.3, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);112e1923-df58-418a-8f93-153034869a6b;1;3;3;08.31.2021 19:09:45.058
(1.4, 1.6, -0.3);(0.2, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.5);(0.3, 0.3, 0.0, 0.9);(0.2, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.7, 1.1, -101.0);(0.3, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);287ebee6-64c1-4898-bf45-4da0e6500e30;1;3;3;08.31.2021 19:09:45.091
(1.4, 1.6, -0.3);(0.2, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.2, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.7, 1.1, -101.0);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);3e46b8e1-2cc6-4fa2-b802-57e3b44369e5;1;3;3;08.31.2021 19:09:45.125
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(0.3, -0.6, 0.1, -0.7);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(0.3, -0.6, 0.1, -0.7);(18.7, 1.1, -101.0);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);de793cd3-c10f-4ae6-942d-bdcea9e0cf4b;1;3;3;08.31.2021 19:09:45.159
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.3, 0.6, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.3, 0.6, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);1839608d-d976-452d-b6d0-0f725ba2c346;1;3;3;08.31.2021 19:09:45.192
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.3, 0.6, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.3, 0.6, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);a4cc81dd-5f02-4acc-9ae1-2d1de13006a5;1;3;3;08.31.2021 19:09:45.225
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.3, 0.6, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, -0.1, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.3, 0.6, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);733e4826-cbc7-47a6-a1f4-319eb73faf6a;1;3;3;08.31.2021 19:09:45.258
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.3, 0.6, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, -0.1, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.3, 0.6, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);de7e00b7-81ef-47e5-8b62-f61932724537;1;3;3;08.31.2021 19:09:45.291
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.6, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, -0.1, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.6, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);222c6334-b055-4a1d-b387-d99ee4d45a84;1;3;3;08.31.2021 19:09:45.325
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.5, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, -0.1, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.5, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);c7f2e3e5-e393-4940-8c22-e435cc98dbaf;1;3;3;08.31.2021 19:09:45.358
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.5, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, -0.1, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.5, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, -0.1, 0.9);(18.6, 1.6, -100.8);89b5029d-bdb9-48a0-b97c-2793aba22f56;1;3;3;08.31.2021 19:09:45.402
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.5, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.5, -0.1, 0.8);(18.7, 1.1, -101.0);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);9d8218ec-ee41-4065-9582-bf09d14297c7;1;3;3;08.31.2021 19:09:45.436
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.5, -0.1, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.5, -0.1, 0.8);(18.7, 1.1, -101.1);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);780c21c1-8efb-4a6c-a496-f90ce0145a79;1;3;3;08.31.2021 19:09:45.468
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.5, 0.0, 0.8);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.5, 0.0, 0.8);(18.7, 1.1, -101.1);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);3e9acb32-67b3-4296-a12c-a66e5308df23;1;3;3;08.31.2021 19:09:45.501
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 0.9, -0.2);(-0.2, 0.5, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 0.9, -100.7);(-0.2, 0.5, 0.0, 0.9);(18.7, 1.1, -101.1);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);a6ec8702-14f4-4610-be78-cfd5925ec232;1;3;3;08.31.2021 19:09:45.534
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 1.0, -0.2);(-0.2, 0.5, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 1.0, -100.7);(-0.2, 0.5, -0.1, 0.9);(18.7, 1.1, -101.1);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);a793e3d6-c955-4c62-8a65-b1a74a023f10;1;3;3;08.31.2021 19:09:45.568
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Ground_small_75x75;(1.4, 1.0, -0.2);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(18.7, 1.0, -100.7);(-0.2, 0.4, 0.0, 0.9);(18.7, 1.1, -101.1);(0.4, 0.3, 0.0, 0.9);(18.6, 1.6, -100.8);2f7556fb-47e2-469e-ba86-75f4aace037d;1;3;3;08.31.2021 19:09:45.602
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.2);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.7);(-0.2, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);e919c62f-f120-4305-ac42-ba83ae08bbe5;1;3;3;08.31.2021 19:09:45.634
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.2);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.7);(-0.2, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);b91e89a5-f59f-41d5-9131-027f39302f90;1;3;3;08.31.2021 19:09:45.668
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.2);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.7);(-0.2, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);a3b91ac8-8240-4d78-9111-7355c47cb8ee;1;3;3;08.31.2021 19:09:45.702
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.2);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.7);(-0.2, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);40064655-c020-4e90-be6a-05a0d78f8c89;1;3;3;08.31.2021 19:09:45.735
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.2);(-0.3, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.7);(-0.3, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);778f630b-7e82-4696-a002-30975e09d7ad;1;3;3;08.31.2021 19:09:45.775
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.2);(-0.3, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.7);(-0.3, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);4a1bbc87-eea6-42ed-82db-f3a878e0047a;1;3;3;08.31.2021 19:09:45.808
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.3, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.3, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);cb9396c8-1899-4b78-8a83-eb9a00e22170;1;3;3;08.31.2021 19:09:45.842
(1.4, 1.6, -0.3);(0.3, 0.4, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.3, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.4, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.3, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);d12197bb-c3ca-4c05-b2f2-b147525d5211;1;3;3;08.31.2021 19:09:45.875
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.3, 0.4, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.8);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.3, 0.4, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.8);(20.2, 1.6, -99.8);8a3d6361-58b8-42fc-b04e-7492e7c9f367;1;3;3;08.31.2021 19:09:45.908
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);41469e1b-1eae-4dba-bd02-a6e403df41cd;1;3;3;08.31.2021 19:09:45.942
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.4, 0.0, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.4, 0.0, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.1, 1.6, -99.8);216f03df-8b46-4da6-8647-7b4c2c5f5e22;1;3;3;08.31.2021 19:09:45.975
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.4, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.4, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.4, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.4, 0.0, 0.9);(20.1, 1.6, -99.8);5026ff37-9a6e-4e9e-bf25-965e853cb8a9;1;3;3;08.31.2021 19:09:46.008
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.3, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.3, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.1, 1.6, -99.8);fcca4821-6c36-405a-8a70-3ad3a77e5aab;1;3;3;08.31.2021 19:09:46.042
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.3, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.3, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.1, 1.6, -99.8);d4da1832-7baf-412d-a6b4-f6f0b5eab461;1;3;3;08.31.2021 19:09:46.075
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.3, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.3, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.1, 1.6, -99.8);ccd57f24-4972-4c92-89ff-53a1dea855be;1;3;3;08.31.2021 19:09:46.109
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.3, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.3, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);d24502c3-9558-433f-9f20-e29b9f7a5988;1;3;3;08.31.2021 19:09:46.143
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.4, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.4, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);bf9f206b-04bc-4a2e-981c-774246870557;1;3;3;08.31.2021 19:09:46.177
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.4, 1.0, -0.1);(-0.2, 0.4, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.4, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);f08c971d-a50d-4b78-a3ee-bf4a796eff79;1;3;3;08.31.2021 19:09:46.211
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.5, 1.0, -0.1);(-0.2, 0.4, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.2, 1.0, -99.6);(-0.2, 0.4, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);372f561c-84fc-4ddc-a1b4-e95b086cac8b;1;3;3;08.31.2021 19:09:46.245
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.5, 1.0, -0.1);(-0.2, 0.4, -0.1, 0.9);(1.5, 1.1, -0.5);(0.4, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.3, 1.0, -99.6);(-0.2, 0.4, -0.1, 0.9);(20.2, 1.1, -100.0);(0.4, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);55b2eabd-4c81-4eb3-a475-94d9fa410191;1;3;3;08.31.2021 19:09:46.279
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.5, 1.1, -0.1);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.3, 1.1, -99.6);(-0.2, 0.4, -0.2, 0.9);(20.3, 1.1, -100.0);(0.3, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);7b2bc0da-7e8e-432c-bb9e-5ddfc39ca6a3;1;3;3;08.31.2021 19:09:46.312
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.5, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.3, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.3, 1.1, -100.0);(0.3, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);829f0453-5d94-4882-a99d-11bd30ed1895;1;3;3;08.31.2021 19:09:46.346
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.6, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.3, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);c03861f1-04d8-404c-8cb7-1b28739d30b5;1;3;3;08.31.2021 19:09:46.379
(1.4, 1.6, -0.3);(0.3, 0.3, -0.2, 0.9);;;Shovel2;(1.6, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.3, 0.0, 0.9);(0.3, 0.3, -0.2, 0.9);(20.4, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.3, 0.0, 0.9);(20.2, 1.6, -99.8);75cb8a4e-334f-4122-a54e-b42f5da4e46d;1;3;3;08.31.2021 19:09:46.412
(1.4, 1.6, -0.3);(0.3, 0.4, -0.1, 0.9);;;Shovel2;(1.6, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.4, 0.0, 0.9);(0.3, 0.4, -0.1, 0.9);(20.4, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.4, 0.0, 0.9);(20.2, 1.6, -99.8);bc113521-be35-4a89-9902-f1d5fb8dec37;1;3;3;08.31.2021 19:09:46.446
(1.4, 1.6, -0.3);(0.3, 0.4, -0.1, 0.9);;;Shovel2;(1.6, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.4, -0.1, 0.9);(0.3, 0.4, -0.1, 0.9);(20.4, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.4, -0.1, 0.9);(20.2, 1.6, -99.8);a84b56d7-3c26-4848-8d5b-0f02cc857030;1;3;3;08.31.2021 19:09:46.480
(1.4, 1.6, -0.3);(0.3, 0.4, -0.1, 0.9);;;Shovel2;(1.7, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.4, -0.1, 0.9);(0.3, 0.4, -0.1, 0.9);(20.4, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.4, -0.1, 0.9);(20.2, 1.6, -99.8);98a9e4b4-c8d1-497f-a502-e5ee1cc64c16;1;3;3;08.31.2021 19:09:46.513
(1.4, 1.6, -0.3);(0.3, 0.4, -0.1, 0.9);;;Shovel2;(1.7, 1.1, 0.0);(-0.2, 0.4, -0.2, 0.9);(1.5, 1.1, -0.5);(0.3, 0.4, -0.1, 0.9);(0.3, 0.4, -0.1, 0.9);(20.4, 1.1, -99.5);(-0.2, 0.4, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.4, -0.1, 0.9);(20.2, 1.6, -99.8);d23f4fff-22b1-414d-b9bc-b9ac6a66173f;1;3;3;08.31.2021 19:09:46.547
(1.4, 1.6, -0.3);(0.3, 0.4, -0.1, 0.9);;;Shovel2;(1.7, 1.1, 0.1);(-0.2, 0.3, -0.2, 0.9);(1.4, 1.1, -0.5);(0.3, 0.4, -0.1, 0.9);(0.3, 0.4, -0.1, 0.9);(20.5, 1.1, -99.4);(-0.2, 0.3, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.4, -0.1, 0.9);(20.2, 1.6, -99.8);77424426-7193-42d6-abb5-322c39bfaa54;1;3;3;08.31.2021 19:09:46.590
(1.4, 1.6, -0.3);(0.3, 0.4, -0.1, 0.9);;;Shovel2;(1.7, 1.1, 0.1);(-0.2, 0.3, -0.2, 0.9);(1.4, 1.1, -0.5);(0.3, 0.4, -0.1, 0.9);(0.3, 0.4, -0.1, 0.9);(20.5, 1.1, -99.4);(-0.2, 0.3, -0.2, 0.9);(20.2, 1.1, -100.0);(0.3, 0.4, -0.1, 0.9);(20.2, 1.6, -99.8);ecf47792-c5bb-45e4-b88d-f0db207da839;1;3;3;08.31.2021 19:09:46.624
